"refseq_mrna","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NM_001297662","ENSG00000085831",9.53814209378209,-1.87510278112364,1.28967868723385,-1.45393019182587,0.145965661226983,0.552701372513931
"NM_001297663","ENSG00000085831",72.8888506096593,-1.52705367264273,0.751482908856517,-2.03205376282788,0.0421482135238721,0.28542430116915
"NM_001297664","ENSG00000085831",73.3809393670681,-1.54009972298742,0.753695665192872,-2.04339734738067,0.0410131198540535,0.28016608009501
"NM_001297665","ENSG00000085831",73.5860203778899,-1.54553061631397,0.745509160419568,-2.07312089289976,0.0381610300635377,0.267727301130638
"NM_001300807","ENSG00000168062",373.35787873532,-5.48719960788174,0.286586391065408,-19.1467556693206,1.03007554040148e-81,1.1642257116131e-78
"NM_001300808","ENSG00000168062",369.630693400904,-5.58934360531035,0.293480540620126,-19.0450228608003,7.22544802916553e-81,7.65603957265362e-78
"NM_001300821","ENSG00000063046",27272.9638872835,1.57269967614529,0.0932272917079515,16.8695201515884,7.54064317447139e-64,4.1238804534968e-61
"NM_001300969","ENSG00000117477",16.4690278282293,-1.60320551156367,0.67885795183679,-2.36162146620786,0.0181952101917204,0.163838174376455
"NM_001300994","ENSG00000111907",9.27056745893115,1.97223464407828,1.17668143134189,1.67609906262321,0.0937187903454393,0.445933626753131
"NM_001301647","ENSG00000198948",17.8663756970065,1.83294288103394,0.752702720861644,2.43514847260777,0.0148856803787933,0.144063708610765
"NM_001301648","ENSG00000198948",17.8663756970065,1.83294288103394,0.752702720861644,2.43514847260777,0.0148856803787933,0.144063708610765
"NM_001301860","ENSG00000132793",35.7927379075302,-1.78783787146478,0.567550481198127,-3.15009489145453,0.00163217440241524,0.0268029586790127
"NM_001302123","ENSG00000169248",3353.51885187665,-6.1182847434615,0.240895221683987,-25.3981158309883,2.64568155402605e-142,1.28153034931945e-138
"NM_001302621","ENSG00000087085",7.96851700122429,-1.57158190453397,0.854688787349967,-1.83877678962747,0.0659480234697345,0.371500759880007
"NM_001302884","ENSG00000196116",1701.02443957143,-2.33946748615454,0.151485516295086,-15.4435060418408,8.34385942914849e-54,3.07516567026237e-51
"NM_001303233","ENSG00000172183",1385.45599563604,-4.96201132825998,0.29719704566815,-16.6960318098201,1.40076499227281e-62,7.0889162079096e-60
"NM_001303234","ENSG00000172183",1388.07754107006,-4.91065077885388,0.310946028511031,-15.7926145651983,3.4977641712939e-56,1.34771238359162e-53
"NM_001303236","ENSG00000172183",1630.24672240085,-4.92957558769028,0.302841445719649,-16.2777442036575,1.42007976872281e-59,6.33561114711635e-57
"NM_001303237","ENSG00000172183",1469.80857224875,-5.0105646051988,0.317699707280447,-15.7713856524764,4.89636553904315e-56,1.86540523968917e-53
"NM_001303496","ENSG00000177409",6441.38316972423,-3.76513954655266,0.196837987336303,-19.128114433114,1.47306668899592e-81,1.6112023297995e-78
"NM_001303497","ENSG00000177409",6113.01589724913,-3.75852555171587,0.198343973871816,-18.949532362122,4.45524801825289e-80,4.4430616045559e-77
"NM_001303498","ENSG00000177409",6018.61010835576,-3.74771664816726,0.201125969589536,-18.6336784643759,1.71333886142053e-77,1.48959437882528e-74
"NM_001303500","ENSG00000177409",5916.00332273672,-3.74838418506458,0.20537227221204,-18.251656587772,2.00729067391602e-74,1.47959141044501e-71
"NM_001304351","ENSG00000042980",12.4683368242995,-2.23716982893898,0.831810160673344,-2.68951971821071,0.00715549195728147,0.0870234095392908
"NM_001304392","ENSG00000006210",363.205230907577,-3.74051531065648,0.339495109873241,-11.0178768467478,3.13363129505671e-28,5.80612220336e-26
"NM_001304783","ENSG00000101342",876.035418343474,-3.87103648285271,0.207725338280931,-18.635360110077,1.66033207395523e-77,1.48149683241053e-74
"NM_001308126","ENSG00000166960",20.2539345620034,2.63297321283041,0.569467691253449,4.62356908613201,3.77193034919861e-06,0.000132533515388889
"NM_001308143","ENSG00000043143",1446.34116373755,-1.78702119264754,0.240533449283488,-7.42940825058135,1.09084580962159e-13,9.29329368513546e-12
"NM_001308277","ENSG00000130813",1089.7796996872,-2.15292743521861,0.149493748916173,-14.4014545813941,5.06658489065685e-47,1.5760797604358e-44
"NM_001314052","ENSG00000136826",82.4467044977003,-2.06740152391645,0.306134558812932,-6.7532444946203,1.44575001018294e-11,1.01703414098077e-09
"NM_001316963","ENSG00000174808",19.7854408400992,-3.87220305044847,0.877120510288665,-4.41467621042644,1.01161287352706e-05,0.000327609911200401
"NM_001317895","ENSG00000178685",1945.76102366642,-3.60379402576705,0.223561106389625,-16.1199507551475,1.84756432798223e-58,7.92979286948019e-56
"NM_001318787","ENSG00000137462",34.6541509150627,-2.66672055799035,0.443643854135538,-6.01094894729601,1.84440487160198e-09,1.01358567230808e-07
"NM_001318789","ENSG00000137462",32.8247067822184,-2.57616749217793,0.434949869139615,-5.92290669560129,3.16300325026563e-09,1.69696125327147e-07
"NM_001318790","ENSG00000137462",32.8247067822184,-2.57616749217793,0.434949869139615,-5.92290669560129,3.16300325026563e-09,1.69696125327147e-07
"NM_001318791","ENSG00000137462",32.8247067822184,-2.57616749217793,0.434949869139615,-5.92290669560129,3.16300325026563e-09,1.69696125327147e-07
"NM_001318793","ENSG00000137462",32.8247067822184,-2.57616749217793,0.434949869139615,-5.92290669560129,3.16300325026563e-09,1.69696125327147e-07
"NM_001318795","ENSG00000137462",32.4966476106125,-2.55896012418882,0.44057781317141,-5.80819107927534,6.31514201380414e-09,3.26912244674896e-07
"NM_001318796","ENSG00000137462",32.4966476106125,-2.55896012418882,0.44057781317141,-5.80819107927534,6.31514201380414e-09,3.26912244674896e-07
"NM_001318903","ENSG00000111907",9.27056745893115,1.97223464407828,1.17668143134189,1.67609906262321,0.0937187903454393,0.445933626753131
"NM_001318907","ENSG00000111907",7.8023305169767,2.22579160660523,1.18662406420895,1.87573442486103,0.0606917563716698,0.355011228975152
"NM_001319179","ENSG00000117226",1232.83296710931,-1.88028965667749,0.139264110782865,-13.5016096114609,1.52996538690207e-41,4.18359164303941e-39
"NM_001319180","ENSG00000117226",1249.43227186534,-1.89047764043372,0.140848635404775,-13.422051516515,4.49106169141971e-41,1.21822743016775e-38
"NM_001319181","ENSG00000117226",566.770414647765,-1.93833107850144,0.182511854060622,-10.6203023824284,2.3978312501739e-26,4.14812572447175e-24
"NM_001320151","ENSG00000089127",4228.11505446993,-6.34279330745066,0.818194116390127,-7.75218640710235,9.03236666543447e-15,8.39069743903799e-13
"NM_001320531","ENSG00000172139",9.28338204208783,-2.49392401026983,0.845725688825496,-2.9488568731231,0.00318951652084487,0.0462759677673458
"NM_001320531","ENSG00000285044",9.28338204208783,-2.49392401026983,0.845725688825496,-2.9488568731231,0.00318951652084487,0.0462759677673458
"NM_001321324","ENSG00000155363",1878.17781454331,-1.64786434995214,0.119019722658825,-13.8453049052703,1.35803277555568e-43,3.93562541203132e-41
"NM_001321411","ENSG00000130812",226.53080148273,-2.15158330506615,0.240090327407501,-8.96155762832672,3.20123824914245e-19,4.17478405052588e-17
"NM_001322816","ENSG00000112096",183.254909202105,-1.51011382567512,0.215746122627017,-6.99949462491993,2.56887435807541e-12,1.96620367628133e-10
"NM_001324325","ENSG00000077264",9.99133372552156,-2.23518312882104,1.13974860575161,-1.96111942365312,0.0498650934044766,0.316269308280133
"NM_001324326","ENSG00000077264",11.8212536436916,-1.97932738275612,1.18915146719041,-1.66448718886304,0.0960151091356095,0.452415828996819
"NM_001324327","ENSG00000077264",12.0058089420039,-2.00726163723196,1.18135733315785,-1.69911472244086,0.0892975699367742,0.434825308391791
"NM_001324328","ENSG00000077264",11.8212536436916,-1.97932738275612,1.18915146719041,-1.66448718886304,0.0960151091356095,0.452415828996819
"NM_001324329","ENSG00000077264",12.8220926333484,-2.00901697634406,1.19836827932804,-1.6764604095417,0.0936480447506361,0.445933626753131
"NM_001324330","ENSG00000077264",9.99133372552156,-2.23518312882104,1.13974860575161,-1.96111942365312,0.0498650934044766,0.316269308280133
"NM_001324331","ENSG00000077264",12.0058089420039,-2.00726163723196,1.18135733315785,-1.69911472244086,0.0892975699367742,0.434825308391791
"NM_001324332","ENSG00000077264",12.8220926333484,-2.00901697634406,1.19836827932804,-1.6764604095417,0.0936480447506361,0.445933626753131
"NM_001324333","ENSG00000077264",12.637537335036,-1.98288013487443,1.20607791213135,-1.64407300302046,0.100161123701932,0.461863282602694
"NM_001324334","ENSG00000077264",12.637537335036,-1.98288013487443,1.20607791213135,-1.64407300302046,0.100161123701932,0.461863282602694
"NM_001329454","ENSG00000139194",8.42485051381329,2.15986958317848,1.00152689068442,2.1565767262649,0.0310386595665149,0.235198970433745
"NM_001329454","ENSG00000288369",8.42485051381329,2.15986958317848,1.00152689068442,2.1565767262649,0.0310386595665149,0.235198970433745
"NM_001329998","ENSG00000168016",1207.12115707968,-2.70648119179043,0.146252449740934,-18.5055443282118,1.86287467501852e-76,1.50391646680602e-73
"NM_001330163","ENSG00000168961",1061.1833477641,-4.202132616175,0.286227706725764,-14.6810826395681,8.5218860796402e-49,2.80535525536272e-46
"NM_001330183","ENSG00000166750",5791.49054087869,-1.6389057685345,0.100577205321563,-16.2950020662697,1.07100048897361e-59,4.84192181061708e-57
"NM_001330230","ENSG00000068079",2342.51100369235,-4.85410930708087,0.160199807175507,-30.3003442554892,1.13443646555897e-201,1.2821779079236e-197
"NM_001330543","ENSG00000133106",1195.43432084329,-6.48420189667498,0.820123654034367,-7.90637102682965,2.65000578481268e-15,2.58200419958746e-13
"NM_001330552","ENSG00000140853",841.620859068631,-3.95284738543065,0.464096936944638,-8.51728824468018,1.6333262364739e-17,1.86468662289968e-15
"NM_001330654","ENSG00000063046",25809.5838293583,1.5746725107853,0.0942224280389145,16.712289669875,1.06660229946122e-62,5.56388987197407e-60
"NM_001331228","ENSG00000133106",1187.27567027437,-6.49203597572378,0.812878686452819,-7.98647582218357,1.38850982222078e-15,1.38879653516342e-13
"NM_001345927","ENSG00000181381",4469.57793333335,-3.44767455357043,0.363075151008079,-9.49576015873838,2.18610483901886e-21,3.19501106795744e-19
"NM_001346004","ENSG00000126246",13.6072663517745,1.54248953945537,0.801668628801918,1.9240986662539,0.0543422172461818,0.332776153181558
"NM_001346005","ENSG00000126246",13.6072663517745,1.54248953945537,0.801668628801918,1.9240986662539,0.0543422172461818,0.332776153181558
"NM_001346031","ENSG00000111913",7.84100627185201,-2.36999408358812,1.30114504174512,-1.82146802051325,0.0685357435838576,0.379588607921898
"NM_001346032","ENSG00000111913",8.12353224102486,-1.88088369661103,1.29910875351972,-1.4478262050926,0.147665662007217,0.554719654517916
"NM_001346850","ENSG00000182326",129.340245345861,-4.43602888552609,1.05407914041795,-4.20844006434582,2.57139713452414e-05,0.000737010673206339
"NM_001347004","ENSG00000137842",615.746345229223,-1.50853810585672,0.172640571460836,-8.7380277595926,2.37215222580788e-18,2.90370272637068e-16
"NM_001347006","ENSG00000137842",663.649533368846,-1.50411968569476,0.17028078760093,-8.83317317758604,1.01747312204197e-18,1.26836254224548e-16
"NM_001347008","ENSG00000137842",569.470614679876,-1.51383641685896,0.186182200235991,-8.13094063202676,4.25971942480108e-16,4.44413250882247e-14
"NM_001347009","ENSG00000137842",609.143458304275,-1.52166976125485,0.177922901592381,-8.55241089053831,1.20543776824735e-17,1.39023055809398e-15
"NM_001347010","ENSG00000137842",656.882616858096,-1.51574254088082,0.174817800445292,-8.67041306445886,4.30555577721891e-18,5.12240279783023e-16
"NM_001347011","ENSG00000137842",617.209773233696,-1.50814113666791,0.182951278965082,-8.24340308085933,1.67380511279751e-16,1.79600347973497e-14
"NM_001347012","ENSG00000137842",617.373802819499,-1.50866016303517,0.18304911030542,-8.24183280933704,1.69592440696358e-16,1.81399712513925e-14
"NM_001347013","ENSG00000137842",657.046646443898,-1.51622974790996,0.174902661444962,-8.66899185743426,4.35963135788982e-18,5.16860211370525e-16
"NM_001347014","ENSG00000137842",559.095521021223,-1.51027707853263,0.183493294429526,-8.23069356963708,1.86132559713519e-16,1.97843156808974e-14
"NM_001347015","ENSG00000137842",646.671552785246,-1.51317787712885,0.173868422895409,-8.7030057093179,3.23207650106152e-18,3.91392921148189e-16
"NM_001347016","ENSG00000137842",606.834679575044,-1.50477629781462,0.18031177099571,-8.34541355511629,7.09651123571508e-17,7.78710053299e-15
"NM_001347017","ENSG00000137842",600.231792650096,-1.51804406105675,0.185412189560166,-8.18740161937488,2.66926265404319e-16,2.80206466906014e-14
"NM_001347018","ENSG00000137842",639.904636274495,-1.52524511522546,0.178587785582239,-8.54059033350342,1.33537849481128e-17,1.5348704618158e-15
"NM_001347019","ENSG00000137842",530.801103775575,-1.51667978634212,0.187947583520455,-8.06969559242596,7.04736519371719e-16,7.17582617487594e-14
"NM_001347020","ENSG00000137842",618.213105953794,-1.5182979984698,0.176212596774591,-8.61628525009478,6.91613297019738e-18,8.14254585487786e-16
"NM_001347021","ENSG00000137842",578.704291915198,-1.51091834433372,0.18451692002976,-8.1885083714276,2.64483539579918e-16,2.78504452687463e-14
"NM_001347023","ENSG00000137842",578.540262329395,-1.51036506515626,0.18438607647014,-8.19131842311777,2.58379999568163e-16,2.72924942222981e-14
"NM_001347024","ENSG00000137842",553.495966816374,-1.53613400109749,0.185064193512075,-8.3005468099763,1.03633295842877e-16,1.12624812889244e-14
"NM_001347025","ENSG00000137842",513.823123191974,-1.52855302445621,0.19166048898376,-7.97531631355553,1.51991049701647e-15,1.51130807103629e-13
"NM_001347026","ENSG00000137842",601.235125370194,-1.52848778023926,0.180499870431323,-8.46808242347641,2.49465766589146e-17,2.81954524924606e-15
"NM_001347027","ENSG00000137842",561.562281745794,-1.52102061692475,0.187211088153404,-8.12462889846783,4.48733221668631e-16,4.65296554957745e-14
"NM_001347028","ENSG00000137842",601.399154955997,-1.52901887076283,0.180603986369817,-8.46614131557376,2.53656385447697e-17,2.85738440577245e-15
"NM_001347029","ENSG00000137842",561.726311331597,-1.52158972825474,0.187333751350996,-8.12234697315078,4.57253853914771e-16,4.71249435400856e-14
"NM_001347030","ENSG00000137842",497.092278626417,-1.51968814679318,0.200532922576953,-7.57824763766664,3.5025338833746e-14,3.10079416145124e-12
"NM_001347031","ENSG00000137842",584.504280804636,-1.52095336970886,0.187488653150355,-8.11224222987588,4.96941113429855e-16,5.09056868068462e-14
"NM_001347032","ENSG00000137842",646.507523199443,-1.51268240868112,0.173789455462409,-8.70410926057775,3.20078579679442e-18,3.88992989289995e-16
"NM_001347033","ENSG00000137842",601.482261388236,-1.51071383062022,0.183099833012438,-8.25076574765414,1.57382782568712e-16,1.69408825668487e-14
"NM_001347034","ENSG00000137842",568.165168670742,-1.5068025747312,0.181987881161682,-8.27968634566674,1.23500134997185e-16,1.33786551991999e-14
"NM_001417","ENSG00000063046",27259.5805447491,1.57289108241315,0.093256562905249,16.866277647518,7.96608067464923e-64,4.28739519738621e-61
"NM_001442","ENSG00000170323",190.74645574433,1.81465189902704,1.51194060508057,1.20021374710704,0.230056337674504,0.6732727908584
"NM_001511","ENSG00000163739",841.216183180029,-1.5244190586862,0.453836411744291,-3.35896155362941,0.000782359511245933,0.0147292970282153
"NM_001547","ENSG00000119922",5649.91130020871,-5.80062475924123,0.329744635600487,-17.5912634596099,2.87397708215224e-69,1.87399886393338e-66
"NM_001548","ENSG00000185745",24643.0080452973,-7.69499637156925,0.394294286771241,-19.5158708349068,8.04859665539669e-85,1.18653811649798e-81
"NM_001549","ENSG00000119917",15394.5081412442,-6.58681995513021,0.378609800890422,-17.3973836378224,8.63582576119863e-68,5.32390807427204e-65
"NM_001565","ENSG00000169245",1603.20394371393,-7.1773314440532,0.398915767532787,-17.9920976511998,2.24689244315632e-72,1.6209655759596e-69
"NM_001572","ENSG00000276561",794.171656706475,-4.19601846566273,0.22900168514817,-18.323089906294,5.41493070085038e-75,4.08009011719408e-72
"NM_001572","ENSG00000185507",794.171656706475,-4.19601846566273,0.22900168514817,-18.323089906294,5.41493070085038e-75,4.08009011719408e-72
"NM_001674","ENSG00000162772",297.126185387882,-1.87610187488994,0.205881090098216,-9.11255071553657,8.04674508058805e-20,1.08701587827689e-17
"NM_001710","ENSG00000243649",1350.37765315819,-4.22576719993205,0.440345254228578,-9.59648630103891,8.27162074413638e-22,1.22474167935123e-19
"NM_001710","ENSG00000239754",1350.37765315819,-4.22576719993205,0.440345254228578,-9.59648630103891,8.27162074413638e-22,1.22474167935123e-19
"NM_001710","ENSG00000243570",1350.37765315819,-4.22576719993205,0.440345254228578,-9.59648630103891,8.27162074413638e-22,1.22474167935123e-19
"NM_001710","ENSG00000242335",1350.37765315819,-4.22576719993205,0.440345254228578,-9.59648630103891,8.27162074413638e-22,1.22474167935123e-19
"NM_001710","ENSG00000241253",1350.37765315819,-4.22576719993205,0.440345254228578,-9.59648630103891,8.27162074413638e-22,1.22474167935123e-19
"NM_001710","ENSG00000204359",1350.37765315819,-4.22576719993205,0.440345254228578,-9.59648630103891,8.27162074413638e-22,1.22474167935123e-19
"NM_001710","ENSG00000241534",1350.37765315819,-4.22576719993205,0.440345254228578,-9.59648630103891,8.27162074413638e-22,1.22474167935123e-19
"NM_001712","ENSG00000079385",55.1503885501986,-2.30047245416333,0.448072569462276,-5.13415149899509,2.83419732820331e-07,1.27283614314423e-05
"NM_001729","ENSG00000174808",19.9494704259021,-3.88487134702572,0.879329825804988,-4.41799110301904,9.96225206850603e-06,0.000323553717324554
"NM_001733","ENSG00000159403",129.745441420226,-3.17702601748992,0.635659088815257,-4.9980029757952,5.79270914387502e-07,2.39371058194081e-05
"NM_001733","ENSG00000288512",129.745441420226,-3.17702601748992,0.635659088815257,-4.9980029757952,5.79270914387502e-07,2.39371058194081e-05
"NM_001734","ENSG00000182326",139.037739980487,-4.54492179899278,1.06350580037182,-4.27352798396004,1.92404124038619e-05,0.00056778473749151
"NM_001775","ENSG00000004468",40.3000683488889,-1.70616003516102,0.706177277350112,-2.41605060072632,0.0156898807787733,0.148846608985926
"NM_001941","ENSG00000134762",8.08451468241883,1.72495459552205,1.30975171310592,1.31700884851796,0.187835658580602,0.617504719361301
"NM_001953","ENSG00000025708",135.612298223012,-2.03112156537259,0.307087129662176,-6.61415399468877,3.73682586399712e-11,2.54426816406728e-09
"NM_001957","ENSG00000151617",23.7819335608129,-2.00555696933061,0.790404935828983,-2.53737910584676,0.0111685935598914,0.119348724183813
"NM_001964","ENSG00000120738",50.4205316364207,-1.61420118259355,0.342833967515454,-4.70840504601048,2.49662618402818e-06,9.12210172649175e-05
"NM_002036","ENSG00000213088",11.2449924525992,-1.78335360299187,1.17518183764835,-1.51751290384178,0.129137238074688,0.521641211746302
"NM_002038","ENSG00000126709",9894.12264725836,-6.86054142607897,0.312844212807115,-21.9295775508203,1.35681185162872e-106,2.87533871582343e-103
"NM_002053","ENSG00000117228",3529.37589328325,-3.44681478878725,0.186671737247829,-18.4645776570407,3.98124925546198e-76,3.06800496602158e-73
"NM_002089","ENSG00000081041",448.688228559786,-1.72455068325103,0.501284224628841,-3.44026521985191,0.000581144397144926,0.0114297349617129
"NM_002090","ENSG00000163734",42.3873485499149,-1.71615242852037,0.4109911394614,-4.17564337462208,2.97145029167523e-05,0.00084241609565077
"NM_002116","ENSG00000206503",8886.76612293856,-1.91605730254446,0.150993188858774,-12.6896936015874,6.74491303476153e-37,1.64532205949395e-34
"NM_002116","ENSG00000223980",8886.76612293856,-1.91605730254446,0.150993188858774,-12.6896936015874,6.74491303476153e-37,1.64532205949395e-34
"NM_002116","ENSG00000231834",8886.76612293856,-1.91605730254446,0.150993188858774,-12.6896936015874,6.74491303476153e-37,1.64532205949395e-34
"NM_002117","ENSG00000225691",1611.74143279092,-3.27823223922271,0.273783902353138,-11.9737947010278,4.87470318427687e-33,1.04611747385618e-30
"NM_002117","ENSG00000204525",1611.74143279092,-3.27823223922271,0.273783902353138,-11.9737947010278,4.87470318427687e-33,1.04611747385618e-30
"NM_002117","ENSG00000206452",1611.74143279092,-3.27823223922271,0.273783902353138,-11.9737947010278,4.87470318427687e-33,1.04611747385618e-30
"NM_002117","ENSG00000206435",1611.74143279092,-3.27823223922271,0.273783902353138,-11.9737947010278,4.87470318427687e-33,1.04611747385618e-30
"NM_002117","ENSG00000228299",1611.74143279092,-3.27823223922271,0.273783902353138,-11.9737947010278,4.87470318427687e-33,1.04611747385618e-30
"NM_002117","ENSG00000237022",1611.74143279092,-3.27823223922271,0.273783902353138,-11.9737947010278,4.87470318427687e-33,1.04611747385618e-30
"NM_002120","ENSG00000241386",50.0074292275698,-2.49430974219489,0.436653126522423,-5.71233684288484,1.11435237629759e-08,5.67332522869706e-07
"NM_002120","ENSG00000243612",50.0074292275698,-2.49430974219489,0.436653126522423,-5.71233684288484,1.11435237629759e-08,5.67332522869706e-07
"NM_002120","ENSG00000241106",50.0074292275698,-2.49430974219489,0.436653126522423,-5.71233684288484,1.11435237629759e-08,5.67332522869706e-07
"NM_002120","ENSG00000239457",50.0074292275698,-2.49430974219489,0.436653126522423,-5.71233684288484,1.11435237629759e-08,5.67332522869706e-07
"NM_002120","ENSG00000241910",50.0074292275698,-2.49430974219489,0.436653126522423,-5.71233684288484,1.11435237629759e-08,5.67332522869706e-07
"NM_002120","ENSG00000243496",50.0074292275698,-2.49430974219489,0.436653126522423,-5.71233684288484,1.11435237629759e-08,5.67332522869706e-07
"NM_002164","ENSG00000131203",202.027645851156,-5.19907316679932,0.449420514854153,-11.5683930638692,5.95882463614093e-31,1.18155477741304e-28
"NM_002178","ENSG00000167779",81.0869835547106,-1.58158201640164,0.335240702555445,-4.71775057248623,2.38466603902328e-06,8.76972574676383e-05
"NM_002185","ENSG00000168685",383.471282318746,-1.52992521561919,0.212437564889559,-7.20176404024666,5.94384895657921e-13,4.75325675874367e-11
"NM_002189","ENSG00000134470",285.142077899516,-1.75627911958899,0.253027260248308,-6.94106681574732,3.89149888947118e-12,2.91922683286061e-10
"NM_002198","ENSG00000125347",484.081002549635,-1.74915330377721,0.225312593039144,-7.7632292105099,8.27937855199704e-15,7.71233210336714e-13
"NM_002201","ENSG00000172183",1588.79316506849,-4.98092674289869,0.300927464170303,-16.5519181063509,1.5508194408074e-61,7.51194782563662e-59
"NM_002287","ENSG00000274110",8.33824180458236,1.73675897825794,0.877920432773489,1.97826467345251,0.0478988561556156,0.308355138725737
"NM_002287","ENSG00000276163",8.33824180458236,1.73675897825794,0.877920432773489,1.97826467345251,0.0478988561556156,0.308355138725737
"NM_002287","ENSG00000278154",8.33824180458236,1.73675897825794,0.877920432773489,1.97826467345251,0.0478988561556156,0.308355138725737
"NM_002287","ENSG00000276053",8.33824180458236,1.73675897825794,0.877920432773489,1.97826467345251,0.0478988561556156,0.308355138725737
"NM_002287","ENSG00000167613",8.33824180458236,1.73675897825794,0.877920432773489,1.97826467345251,0.0478988561556156,0.308355138725737
"NM_002308","ENSG00000168961",1274.78733555546,-4.09827554146487,0.291293156477086,-14.0692475958915,5.86905017140457e-45,1.76107862090101e-42
"NM_002309","ENSG00000128342",14.0908146229376,-1.6263845214188,0.602086459851505,-2.70124746173484,0.00690799191380138,0.084988854071576
"NM_002346","ENSG00000278032",3755.41714161293,-4.02431140581506,0.243526361673906,-16.5251571868996,2.41808622368976e-61,1.15478943079787e-58
"NM_002346","ENSG00000160932",3755.41714161293,-4.02431140581506,0.243526361673906,-16.5251571868996,2.41808622368976e-61,1.15478943079787e-58
"NM_002374","ENSG00000078018",955.035684817906,-1.6477157759426,0.159089901403107,-10.3571361941294,3.88417562441219e-25,6.36235472932098e-23
"NM_002462","ENSG00000157601",42459.8803906608,-7.44450676057642,0.770888689452433,-9.65704499551589,4.58910215863807e-22,6.88507464128058e-20
"NM_002463","ENSG00000183486",5883.43290050671,-9.49823783469674,1.02938653115793,-9.227085790614,2.78094858931794e-20,3.86449277942637e-18
"NM_002468","ENSG00000172936",551.824084741072,-1.81961760921298,0.185800831444278,-9.79337710745763,1.20212291530154e-22,1.82781980668741e-20
"NM_002534","ENSG00000089127",4370.71216985799,-6.333366341706,0.824184905190142,-7.68439982560087,1.53715898942954e-14,1.40108736168246e-12
"NM_002535","ENSG00000111335",5886.89777068429,-7.40785877199602,0.364043227856657,-20.3488437777309,4.75354642503067e-92,8.48307887544815e-89
"NM_002578","ENSG00000077264",12.8220926333484,-2.00901697634406,1.19836827932804,-1.6764604095417,0.0936480447506361,0.445933626753131
"NM_002596","ENSG00000117266",10.428556610718,-1.66556837710254,1.2380119362121,-1.34535728484058,0.178509882467733,0.603402909464002
"NM_002664","ENSG00000115956",15.8709833248732,4.07598674248564,1.01527980406234,4.01464377226531,5.95356443680653e-05,0.00157304571267438
"NM_002675","ENSG00000140464",496.992121040638,-1.60453306843993,0.182305251043802,-8.80135409843139,1.35175099789146e-18,1.67276719290167e-16
"NM_002759","ENSG00000055332",1872.77594557038,-2.55545031625502,0.21286756900145,-12.0048832625961,3.34936166400924e-33,7.23355451857078e-31
"NM_002800","ENSG00000243067",930.602791935787,-4.13288125668271,1.1365850896037,-3.63622688216308,0.000276660679877774,0.00609534351696925
"NM_002800","ENSG00000242711",930.602791935787,-4.13288125668271,1.1365850896037,-3.63622688216308,0.000276660679877774,0.00609534351696925
"NM_002800","ENSG00000240065",930.602791935787,-4.13288125668271,1.1365850896037,-3.63622688216308,0.000276660679877774,0.00609534351696925
"NM_002800","ENSG00000243958",930.602791935787,-4.13288125668271,1.1365850896037,-3.63622688216308,0.000276660679877774,0.00609534351696925
"NM_002800","ENSG00000240508",930.602791935787,-4.13288125668271,1.1365850896037,-3.63622688216308,0.000276660679877774,0.00609534351696925
"NM_002800","ENSG00000240118",930.602791935787,-4.13288125668271,1.1365850896037,-3.63622688216308,0.000276660679877774,0.00609534351696925
"NM_002800","ENSG00000239836",930.602791935787,-4.13288125668271,1.1365850896037,-3.63622688216308,0.000276660679877774,0.00609534351696925
"NM_002800","ENSG00000243594",930.602791935787,-4.13288125668271,1.1365850896037,-3.63622688216308,0.000276660679877774,0.00609534351696925
"NM_002910","ENSG00000102032",18.6913781933519,-1.56833453651904,0.715106343889091,-2.19314868329888,0.0282966684298968,0.221072612085832
"NM_002970","ENSG00000130066",10875.5079685424,-1.5339069874323,0.233359218787909,-6.57315787822553,4.92591782284235e-11,3.32053868030051e-09
"NM_002985","ENSG00000271503",211.832015521804,-3.46898638010602,0.23212252950918,-14.9446345748564,1.68814665685636e-50,5.84081517286006e-48
"NM_002985","ENSG00000274233",211.832015521804,-3.46898638010602,0.23212252950918,-14.9446345748564,1.68814665685636e-50,5.84081517286006e-48
"NM_002994","ENSG00000163735",20.7900552914951,-2.97319506645083,0.583477135589569,-5.09564965805659,3.47547334510713e-07,1.50501755699294e-05
"NM_002996","ENSG00000006210",386.78971086241,-3.74400936467057,0.354514992167417,-10.5609338036189,4.52141337115631e-26,7.74280622099985e-24
"NM_003004","ENSG00000141574",169.613012659633,-5.95872722661414,0.597255937506396,-9.97684050072809,1.92498910384625e-23,3.02178729370902e-21
"NM_003006","ENSG00000110876",7.86239520268857,3.00054751098195,1.13093559557697,2.65315507153275,0.0079743226114968,0.093786110575103
"NM_003113","ENSG00000067066",6213.87061679173,-1.81922190451568,0.112368806345228,-16.1897412964104,5.95785323715213e-59,2.58990935528355e-56
"NM_003141","ENSG00000132109",1605.89099357206,-2.89191749721535,0.167897443479437,-17.2243093002755,1.7449831562469e-66,9.69953178342028e-64
"NM_003264","ENSG00000137462",32.8247067822184,-2.57616749217793,0.434949869139615,-5.92290669560129,3.16300325026563e-09,1.69696125327147e-07
"NM_003265","ENSG00000164342",874.427297975602,-3.70806715796445,0.41072195056386,-9.02816894220975,1.7456817866779e-19,2.30314522727189e-17
"NM_003287","ENSG00000111907",9.27056745893115,1.97223464407828,1.17668143134189,1.67609906262321,0.0937187903454393,0.445933626753131
